TDL2048-Demo
alpha = 0.1
total = 5000000
seed = 2689549431
6-tuple pattern 012345, size = 16777216 (64MB)
6-tuple pattern 456789, size = 16777216 (64MB)
6-tuple pattern 012456, size = 16777216 (64MB)
6-tuple pattern 45689a, size = 16777216 (64MB)
1000	mean = 7727.33	max = 26968
	1024	2.4%	(99.1%)
	2048	5.8%	(96.7%)
	4096	23%	(90.9%)
	8192	64.7%	(67.9%)
	16384	3.2%	(3.2%)
1456000	mean = 127528	max = 291512
	512	0.7%	(100%)
	1024	3%	(99.3%)
	2048	5.3%	(96.3%)
	4096	18.2%	(91%)
	8192	70.6%	(72.8%)
	16384	2.2%	(2.2%)
1457000	mean = 124611	max = 290440
	128	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.6%	(99.1%)
	2048	5.3%	(95.5%)
	4096	22.1%	(90.2%)
	8192	65.7%	(68.1%)
	16384	2.4%	(2.4%)
1458000	mean = 130995	max = 290268
	256	0.1%	(100%)
	512	0.3%	(99.9%)
	1024	1.9%	(99.6%)
	2048	3.6%	(97.7%)
	4096	19.4%	(94.1%)
	8192	72%	(74.7%)
	16384	2.7%	(2.7%)
1459000	mean = 126121	max = 339780
	256	0.3%	(100%)
	512	0.8%	(99.7%)
	1024	2.1%	(98.9%)
	2048	5.3%	(96.8%)
	4096	21.7%	(91.5%)
	8192	67.5%	(69.8%)
	16384	2.3%	(2.3%)
1460000	mean = 124839	max = 284528
	256	0.2%	(100%)
	512	1.4%	(99.8%)
	1024	3%	(98.4%)
	2048	5.4%	(95.4%)
	4096	22.1%	(90%)
	8192	65.2%	(67.9%)
	16384	2.7%	(2.7%)
1461000	mean = 128669	max = 290388
	512	0.2%	(100%)
	1024	3.6%	(99.8%)
	2048	3.7%	(96.2%)
	4096	19.7%	(92.5%)
	8192	70.3%	(72.8%)
	16384	2.5%	(2.5%)
1462000	mean = 128601	max = 290356
	512	0.3%	(100%)
	1024	3%	(99.7%)
	2048	5.3%	(96.7%)
	4096	20%	(91.4%)
	8192	67.9%	(71.4%)
	16384	3.5%	(3.5%)
1463000	mean = 127547	max = 288588
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.7%	(99.3%)
	2048	4.8%	(96.6%)
	4096	21%	(91.8%)
	8192	67.8%	(70.8%)
	16384	3%	(3%)
1464000	mean = 124760	max = 289408
	512	0.9%	(100%)
	1024	2.7%	(99.1%)
	2048	5.4%	(96.4%)
	4096	22.4%	(91%)
	8192	65.9%	(68.6%)
	16384	2.7%	(2.7%)
1465000	mean = 126155	max = 312456
	512	0.7%	(100%)
	1024	2.3%	(99.3%)
	2048	5.5%	(97%)
	4096	22.7%	(91.5%)
	8192	65.2%	(68.8%)
	16384	3.6%	(3.6%)
1466000	mean = 126280	max = 288456
	256	0.1%	(100%)
	512	1.1%	(99.9%)
	1024	2.4%	(98.8%)
	2048	4.9%	(96.4%)
	4096	22%	(91.5%)
	8192	66.5%	(69.5%)
	16384	3%	(3%)
1467000	mean = 128857	max = 289872
	32	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2.7%	(99.4%)
	2048	4.4%	(96.7%)
	4096	19.8%	(92.3%)
	8192	69.9%	(72.5%)
	16384	2.6%	(2.6%)
1468000	mean = 127084	max = 288168
	512	0.9%	(100%)
	1024	2.1%	(99.1%)
	2048	4.9%	(97%)
	4096	20.4%	(92.1%)
	8192	69.2%	(71.7%)
	16384	2.5%	(2.5%)
1469000	mean = 126443	max = 332980
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.2%	(99.1%)
	2048	3.8%	(95.9%)
	4096	20.9%	(92.1%)
	8192	69.2%	(71.2%)
	16384	2%	(2%)
1470000	mean = 130542	max = 293780
	512	1%	(100%)
	1024	2.1%	(99%)
	2048	3.9%	(96.9%)
	4096	21.2%	(93%)
	8192	68.1%	(71.8%)
	16384	3.7%	(3.7%)
1471000	mean = 126006	max = 318916
	128	0.2%	(100%)
	256	0.2%	(99.8%)
	512	0.6%	(99.6%)
	1024	2.9%	(99%)
	2048	5.4%	(96.1%)
	4096	19.1%	(90.7%)
	8192	69.4%	(71.6%)
	16384	2.2%	(2.2%)
1472000	mean = 127381	max = 290488
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.4%	(99.2%)
	2048	4.3%	(96.8%)
	4096	21.7%	(92.5%)
	8192	68.4%	(70.8%)
	16384	2.4%	(2.4%)
1473000	mean = 128079	max = 328180
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.2%	(99.3%)
	2048	4.8%	(97.1%)
	4096	21.2%	(92.3%)
	8192	68.4%	(71.1%)
	16384	2.7%	(2.7%)
1474000	mean = 128287	max = 288768
	512	1%	(100%)
	1024	2.7%	(99%)
	2048	4.8%	(96.3%)
	4096	20.1%	(91.5%)
	8192	68.1%	(71.4%)
	16384	3.3%	(3.3%)
1475000	mean = 128470	max = 290480
	128	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.6%	(99.8%)
	1024	2.7%	(99.2%)
	2048	3.8%	(96.5%)
	4096	21.7%	(92.7%)
	8192	68%	(71%)
	16384	3%	(3%)
1476000	mean = 125720	max = 291332
	256	0.3%	(100%)
	512	1%	(99.7%)
	1024	2.7%	(98.7%)
	2048	4.8%	(96%)
	4096	21.2%	(91.2%)
	8192	68%	(70%)
	16384	2%	(2%)
1477000	mean = 128496	max = 309664
	32	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.3%	(99.2%)
	2048	4.2%	(96.9%)
	4096	20.8%	(92.7%)
	8192	69.2%	(71.9%)
	16384	2.7%	(2.7%)
1478000	mean = 126775	max = 288676
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.1%	(99.1%)
	2048	3.2%	(96%)
	4096	23.2%	(92.8%)
	8192	66.8%	(69.6%)
	16384	2.8%	(2.8%)
1479000	mean = 124560	max = 287672
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.6%	(99.2%)
	2048	4.1%	(96.6%)
	4096	25.4%	(92.5%)
	8192	64.6%	(67.1%)
	16384	2.5%	(2.5%)
1480000	mean = 128013	max = 294024
	512	0.9%	(100%)
	1024	1.9%	(99.1%)
	2048	4.3%	(97.2%)
	4096	21.1%	(92.9%)
	8192	69.4%	(71.8%)
	16384	2.4%	(2.4%)
1481000	mean = 129556	max = 291536
	512	0.4%	(100%)
	1024	2.6%	(99.6%)
	2048	4.9%	(97%)
	4096	19.5%	(92.1%)
	8192	68.3%	(72.6%)
	16384	4.3%	(4.3%)
1482000	mean = 129407	max = 284312
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.2%	(99.3%)
	2048	3.9%	(97.1%)
	4096	20.1%	(93.2%)
	8192	70.2%	(73.1%)
	16384	2.9%	(2.9%)
1483000	mean = 128866	max = 310868
	512	0.7%	(100%)
	1024	2.2%	(99.3%)
	2048	4.4%	(97.1%)
	4096	20%	(92.7%)
	8192	69.5%	(72.7%)
	16384	3.2%	(3.2%)
1484000	mean = 128152	max = 290076
	512	0.8%	(100%)
	1024	1.8%	(99.2%)
	2048	4.4%	(97.4%)
	4096	21.2%	(93%)
	8192	69.7%	(71.8%)
	16384	2.1%	(2.1%)
1485000	mean = 130045	max = 317304
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	3%	(99.3%)
	2048	4.4%	(96.3%)
	4096	19.5%	(91.9%)
	8192	69.2%	(72.4%)
	16384	3.2%	(3.2%)
1486000	mean = 125615	max = 289592
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2.8%	(99.4%)
	2048	5.5%	(96.6%)
	4096	22.1%	(91.1%)
	8192	66.1%	(69%)
	16384	2.9%	(2.9%)
1487000	mean = 128913	max = 288796
	256	0.1%	(100%)
	512	0.4%	(99.9%)
	1024	2.4%	(99.5%)
	2048	4.2%	(97.1%)
	4096	21.1%	(92.9%)
	8192	68.3%	(71.8%)
	16384	3.5%	(3.5%)
1488000	mean = 127416	max = 289840
	128	0.1%	(100%)
	512	0.3%	(99.9%)
	1024	2.5%	(99.6%)
	2048	3.9%	(97.1%)
	4096	22.3%	(93.2%)
	8192	68.5%	(70.9%)
	16384	2.4%	(2.4%)
1489000	mean = 127039	max = 307276
	256	0.3%	(100%)
	512	1%	(99.7%)
	1024	2.9%	(98.7%)
	2048	4.8%	(95.8%)
	4096	21.1%	(91%)
	8192	66.3%	(69.9%)
	16384	3.6%	(3.6%)
1490000	mean = 128482	max = 287984
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.2%	(99.3%)
	2048	4.2%	(97.1%)
	4096	22.2%	(92.9%)
	8192	67.3%	(70.7%)
	16384	3.4%	(3.4%)
1491000	mean = 128518	max = 290784
	512	0.6%	(100%)
	1024	3.1%	(99.4%)
	2048	3.8%	(96.3%)
	4096	21.4%	(92.5%)
	8192	67.7%	(71.1%)
	16384	3.4%	(3.4%)
1492000	mean = 126555	max = 299992
	256	0.2%	(100%)
	512	1.2%	(99.8%)
	1024	2.6%	(98.6%)
	2048	5.1%	(96%)
	4096	21.6%	(90.9%)
	8192	66.5%	(69.3%)
	16384	2.8%	(2.8%)
1493000	mean = 127059	max = 289340
	512	0.8%	(100%)
	1024	3.3%	(99.2%)
	2048	5.3%	(95.9%)
	4096	19.8%	(90.6%)
	8192	67.3%	(70.8%)
	16384	3.5%	(3.5%)
1494000	mean = 130835	max = 314008
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.5%	(99.3%)
	2048	4.8%	(96.8%)
	4096	18.8%	(92%)
	8192	69.8%	(73.2%)
	16384	3.4%	(3.4%)
1495000	mean = 130046	max = 301152
	512	0.9%	(100%)
	1024	2.3%	(99.1%)
	2048	4.6%	(96.8%)
	4096	18.3%	(92.2%)
	8192	70.6%	(73.9%)
	16384	3.3%	(3.3%)
1496000	mean = 129683	max = 312624
	512	0.4%	(100%)
	1024	2.9%	(99.6%)
	2048	4.5%	(96.7%)
	4096	20.5%	(92.2%)
	8192	67.9%	(71.7%)
	16384	3.8%	(3.8%)
1497000	mean = 128320	max = 310652
	512	0.9%	(100%)
	1024	1.9%	(99.1%)
	2048	4.8%	(97.2%)
	4096	21.7%	(92.4%)
	8192	66.7%	(70.7%)
	16384	4%	(4%)
1498000	mean = 129921	max = 322232
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	1.9%	(99.2%)
	2048	4.6%	(97.3%)
	4096	20.7%	(92.7%)
	8192	68.8%	(72%)
	16384	3.2%	(3.2%)
1499000	mean = 129636	max = 320724
	256	0.4%	(100%)
	512	0.4%	(99.6%)
	1024	3%	(99.2%)
	2048	4.4%	(96.2%)
	4096	19.5%	(91.8%)
	8192	67.9%	(72.3%)
	16384	4.4%	(4.4%)
1500000	mean = 131810	max = 295096
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.3%	(99.2%)
	2048	5.1%	(96.9%)
	4096	18.4%	(91.8%)
	8192	69.2%	(73.4%)
	16384	4.2%	(4.2%)
6-tuple pattern 012345 is saved to 2048.ckpt
6-tuple pattern 456789 is saved to 2048.ckpt
6-tuple pattern 012456 is saved to 2048.ckpt
6-tuple pattern 45689a is saved to 2048.ckpt
1501000	mean = 126075	max = 289608
	512	0.6%	(100%)
	1024	1.8%	(99.4%)
	2048	4.9%	(97.6%)
	4096	24.4%	(92.7%)
	8192	64.9%	(68.3%)
	16384	3.4%	(3.4%)
1502000	mean = 128388	max = 290396
	512	0.7%	(100%)
	1024	1.7%	(99.3%)
	2048	4.8%	(97.6%)
	4096	20.6%	(92.8%)
	8192	69.1%	(72.2%)
	16384	3.1%	(3.1%)
1503000	mean = 126657	max = 288668
	256	0.3%	(100%)
	512	0.3%	(99.7%)
	1024	3%	(99.4%)
	2048	3.5%	(96.4%)
	4096	23.1%	(92.9%)
	8192	66.6%	(69.8%)
	16384	3.2%	(3.2%)
1504000	mean = 125644	max = 307004
	256	0.5%	(100%)
	512	0.4%	(99.5%)
	1024	2.9%	(99.1%)
	2048	4.4%	(96.2%)
	4096	21.8%	(91.8%)
	8192	67.6%	(70%)
	16384	2.4%	(2.4%)
1505000	mean = 128104	max = 290252
	512	0.6%	(100%)
	1024	2.7%	(99.4%)
	2048	4.6%	(96.7%)
	4096	21.3%	(92.1%)
	8192	67.7%	(70.8%)
	16384	3.1%	(3.1%)
1506000	mean = 127973	max = 301460
	512	1.2%	(100%)
	1024	2.8%	(98.8%)
	2048	3.9%	(96%)
	4096	22.1%	(92.1%)
	8192	66.6%	(70%)
	16384	3.4%	(3.4%)
1507000	mean = 128037	max = 290284
	128	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.9%	(99.7%)
	1024	2.6%	(98.8%)
	2048	5%	(96.2%)
	4096	19.7%	(91.2%)
	8192	68.7%	(71.5%)
	16384	2.8%	(2.8%)
1508000	mean = 129385	max = 292704
	64	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.2%	(99.2%)
	2048	4.5%	(97%)
	4096	21.1%	(92.5%)
	8192	68.1%	(71.4%)
	16384	3.3%	(3.3%)
1509000	mean = 126852	max = 296656
	256	0.1%	(100%)
	512	1%	(99.9%)
	1024	3%	(98.9%)
	2048	4.9%	(95.9%)
	4096	21.6%	(91%)
	8192	66.5%	(69.4%)
	16384	2.9%	(2.9%)
1510000	mean = 126878	max = 287284
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.8%	(99.3%)
	2048	4.3%	(96.5%)
	4096	21.6%	(92.2%)
	8192	68%	(70.6%)
	16384	2.6%	(2.6%)
1511000	mean = 125494	max = 290920
	32	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.7%	(99.7%)
	1024	2.4%	(99%)
	2048	5.8%	(96.6%)
	4096	21.5%	(90.8%)
	8192	66.1%	(69.3%)
	16384	3.2%	(3.2%)
1512000	mean = 127430	max = 290844
	256	0.1%	(100%)
	512	0.9%	(99.9%)
	1024	2.2%	(99%)
	2048	4.7%	(96.8%)
	4096	21.5%	(92.1%)
	8192	67.6%	(70.6%)
	16384	3%	(3%)
1513000	mean = 128036	max = 289316
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2.7%	(99.4%)
	2048	5.1%	(96.7%)
	4096	21.6%	(91.6%)
	8192	65.8%	(70%)
	16384	4.2%	(4.2%)
1514000	mean = 128986	max = 295180
	512	0.3%	(100%)
	1024	3.5%	(99.7%)
	2048	4.7%	(96.2%)
	4096	21.2%	(91.5%)
	8192	66.4%	(70.3%)
	16384	3.9%	(3.9%)
1515000	mean = 124332	max = 286568
	512	0.8%	(100%)
	1024	2.3%	(99.2%)
	2048	6.2%	(96.9%)
	4096	22.8%	(90.7%)
	8192	65.2%	(67.9%)
	16384	2.7%	(2.7%)
1516000	mean = 131927	max = 305612
	512	0.5%	(100%)
	1024	1.8%	(99.5%)
	2048	3.4%	(97.7%)
	4096	19.2%	(94.3%)
	8192	72.1%	(75.1%)
	16384	3%	(3%)
1517000	mean = 126079	max = 324680
	512	0.8%	(100%)
	1024	2.8%	(99.2%)
	2048	5.5%	(96.4%)
	4096	20.6%	(90.9%)
	8192	68.2%	(70.3%)
	16384	2.1%	(2.1%)
1518000	mean = 127150	max = 316324
	256	0.2%	(100%)
	512	0.7%	(99.8%)
	1024	2.1%	(99.1%)
	2048	5.2%	(97%)
	4096	23.3%	(91.8%)
	8192	64.9%	(68.5%)
	16384	3.6%	(3.6%)
1519000	mean = 129841	max = 312896
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	1.6%	(99.2%)
	2048	5.2%	(97.6%)
	4096	21%	(92.4%)
	8192	67.7%	(71.4%)
	16384	3.7%	(3.7%)
1520000	mean = 127490	max = 290148
	128	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.7%	(99.3%)
	2048	4.6%	(96.6%)
	4096	21.8%	(92%)
	8192	67.4%	(70.2%)
	16384	2.8%	(2.8%)
1521000	mean = 129731	max = 340624
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	2%	(99.4%)
	2048	3.8%	(97.4%)
	4096	22.9%	(93.6%)
	8192	66.6%	(70.7%)
	16384	4.1%	(4.1%)
1522000	mean = 129664	max = 290188
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2%	(99.3%)
	2048	5.2%	(97.3%)
	4096	20.3%	(92.1%)
	8192	67.7%	(71.8%)
	16384	4.1%	(4.1%)
1523000	mean = 127604	max = 290352
	256	0.2%	(100%)
	512	0.9%	(99.8%)
	1024	2.6%	(98.9%)
	2048	5.3%	(96.3%)
	4096	20.9%	(91%)
	8192	66.4%	(70.1%)
	16384	3.7%	(3.7%)
1524000	mean = 129237	max = 291436
	128	0.1%	(100%)
	512	0.3%	(99.9%)
	1024	2.3%	(99.6%)
	2048	5.1%	(97.3%)
	4096	21.4%	(92.2%)
	8192	67.9%	(70.8%)
	16384	2.9%	(2.9%)
1525000	mean = 130396	max = 290236
	128	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.1%	(99.7%)
	1024	2.6%	(99.6%)
	2048	4.5%	(97%)
	4096	19.8%	(92.5%)
	8192	69.7%	(72.7%)
	16384	3%	(3%)
1526000	mean = 127182	max = 286340
	128	0.1%	(100%)
	512	0.4%	(99.9%)
	1024	3.1%	(99.5%)
	2048	5.9%	(96.4%)
	4096	20%	(90.5%)
	8192	66.9%	(70.5%)
	16384	3.6%	(3.6%)
1527000	mean = 128701	max = 314040
	512	0.5%	(100%)
	1024	2.5%	(99.5%)
	2048	4.4%	(97%)
	4096	21%	(92.6%)
	8192	69%	(71.6%)
	16384	2.6%	(2.6%)
1528000	mean = 129831	max = 304844
	512	0.5%	(100%)
	1024	2%	(99.5%)
	2048	4.3%	(97.5%)
	4096	21.5%	(93.2%)
	8192	68.2%	(71.7%)
	16384	3.5%	(3.5%)
1529000	mean = 130713	max = 323988
	512	0.7%	(100%)
	1024	2%	(99.3%)
	2048	4.1%	(97.3%)
	4096	18.3%	(93.2%)
	8192	71.9%	(74.9%)
	16384	3%	(3%)
1530000	mean = 125705	max = 291676
	512	0.6%	(100%)
	1024	2.9%	(99.4%)
	2048	5.3%	(96.5%)
	4096	22%	(91.2%)
	8192	66.4%	(69.2%)
	16384	2.8%	(2.8%)
1531000	mean = 125867	max = 310476
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.7%	(99.2%)
	2048	5.2%	(96.5%)
	4096	20.7%	(91.3%)
	8192	68.2%	(70.6%)
	16384	2.4%	(2.4%)
1532000	mean = 130455	max = 287992
	512	0.7%	(100%)
	1024	2.5%	(99.3%)
	2048	4.8%	(96.8%)
	4096	18.8%	(92%)
	8192	69.8%	(73.2%)
	16384	3.4%	(3.4%)
1533000	mean = 129453	max = 290320
	512	0.4%	(100%)
	1024	2.6%	(99.6%)
	2048	4.2%	(97%)
	4096	21.8%	(92.8%)
	8192	67.6%	(71%)
	16384	3.4%	(3.4%)
1534000	mean = 129424	max = 288344
	128	0.1%	(100%)
	256	0.3%	(99.9%)
	512	0.1%	(99.6%)
	1024	2.4%	(99.5%)
	2048	4.6%	(97.1%)
	4096	20.4%	(92.5%)
	8192	68.1%	(72.1%)
	16384	4%	(4%)
1535000	mean = 132061	max = 290484
	512	0.6%	(100%)
	1024	3.1%	(99.4%)
	2048	4.3%	(96.3%)
	4096	18.3%	(92%)
	8192	69.2%	(73.7%)
	16384	4.5%	(4.5%)
1536000	mean = 131201	max = 313692
	512	0.6%	(100%)
	1024	2.4%	(99.4%)
	2048	4.7%	(97%)
	4096	20.6%	(92.3%)
	8192	67.1%	(71.7%)
	16384	4.6%	(4.6%)
1537000	mean = 128534	max = 291812
	256	0.4%	(100%)
	512	1.1%	(99.6%)
	1024	2.2%	(98.5%)
	2048	4.3%	(96.3%)
	4096	20.5%	(92%)
	8192	68.5%	(71.5%)
	16384	3%	(3%)
1538000	mean = 126623	max = 290004
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2.8%	(99.2%)
	2048	5.2%	(96.4%)
	4096	19.5%	(91.2%)
	8192	69.2%	(71.7%)
	16384	2.5%	(2.5%)
1539000	mean = 127190	max = 288120
	128	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	1.7%	(99.1%)
	2048	4.9%	(97.4%)
	4096	22.6%	(92.5%)
	8192	67.3%	(69.9%)
	16384	2.6%	(2.6%)
1540000	mean = 131620	max = 317404
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.6%	(99.8%)
	1024	2.2%	(99.2%)
	2048	3.4%	(97%)
	4096	20.1%	(93.6%)
	8192	69.3%	(73.5%)
	16384	4.2%	(4.2%)
1541000	mean = 127321	max = 289692
	256	0.2%	(100%)
	512	0.6%	(99.8%)
	1024	2.4%	(99.2%)
	2048	4.5%	(96.8%)
	4096	22.8%	(92.3%)
	8192	66.5%	(69.5%)
	16384	3%	(3%)
1542000	mean = 128363	max = 287340
	32	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.8%	(99.8%)
	1024	2.3%	(99%)
	2048	3.5%	(96.7%)
	4096	23.6%	(93.2%)
	8192	65.8%	(69.6%)
	16384	3.8%	(3.8%)
1543000	mean = 125875	max = 288984
	256	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	3%	(99.3%)
	2048	4.4%	(96.3%)
	4096	23.6%	(91.9%)
	8192	65%	(68.3%)
	16384	3.3%	(3.3%)
1544000	mean = 129776	max = 288032
	256	0.2%	(100%)
	512	0.5%	(99.8%)
	1024	2.3%	(99.3%)
	2048	4.8%	(97%)
	4096	20.1%	(92.2%)
	8192	68.8%	(72.1%)
	16384	3.3%	(3.3%)
1545000	mean = 129444	max = 290396
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	2.2%	(99%)
	2048	4.3%	(96.8%)
	4096	19.7%	(92.5%)
	8192	69.5%	(72.8%)
	16384	3.3%	(3.3%)
1546000	mean = 129493	max = 322852
	512	0.3%	(100%)
	1024	3.3%	(99.7%)
	2048	4.4%	(96.4%)
	4096	20.9%	(92%)
	8192	67.6%	(71.1%)
	16384	3.5%	(3.5%)
1547000	mean = 128609	max = 313000
	512	0.2%	(100%)
	1024	2.6%	(99.8%)
	2048	4.4%	(97.2%)
	4096	21.5%	(92.8%)
	8192	68.7%	(71.3%)
	16384	2.6%	(2.6%)
1548000	mean = 128831	max = 290216
	256	0.2%	(100%)
	512	0.4%	(99.8%)
	1024	2.9%	(99.4%)
	2048	4.5%	(96.5%)
	4096	19.3%	(92%)
	8192	69.3%	(72.7%)
	16384	3.4%	(3.4%)
1549000	mean = 126905	max = 324984
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	1.1%	(99.8%)
	1024	3%	(98.7%)
	2048	6.1%	(95.7%)
	4096	19.2%	(89.6%)
	8192	67.6%	(70.4%)
	16384	2.8%	(2.8%)
1550000	mean = 128853	max = 289456
	512	0.5%	(100%)
	1024	2.7%	(99.5%)
	2048	5.2%	(96.8%)
	4096	20.2%	(91.6%)
	8192	67.2%	(71.4%)
	16384	4.2%	(4.2%)
1551000	mean = 129651	max = 290464
	128	0.1%	(100%)
	256	0.2%	(99.9%)
	512	0.7%	(99.7%)
	1024	2.2%	(99%)
	2048	4.7%	(96.8%)
	4096	19.1%	(92.1%)
	8192	69.8%	(73%)
	16384	3.2%	(3.2%)
1552000	mean = 129885	max = 301304
	512	0.9%	(100%)
	1024	2.9%	(99.1%)
	2048	3.7%	(96.2%)
	4096	18.9%	(92.5%)
	8192	70.9%	(73.6%)
	16384	2.7%	(2.7%)
1553000	mean = 124437	max = 312052
	64	0.1%	(100%)
	256	0.1%	(99.9%)
	512	0.8%	(99.8%)
	1024	2.3%	(99%)
	2048	6.3%	(96.7%)
	4096	21.6%	(90.4%)
	8192	66.7%	(68.8%)
	16384	2.1%	(2.1%)
1554000	mean = 129427	max = 308664
	512	1.1%	(100%)
	1024	2.1%	(98.9%)
	2048	4.1%	(96.8%)
	4096	22.3%	(92.7%)
	8192	66.4%	(70.4%)
	16384	4%	(4%)
1555000	mean = 129029	max = 312952
	256	0.2%	(100%)
	512	0.8%	(99.8%)
	1024	2.3%	(99%)
	2048	4.2%	(96.7%)
	4096	19.8%	(92.5%)
	8192	69.9%	(72.7%)
	16384	2.8%	(2.8%)
1556000	mean = 131866	max = 290256
	32	0.1%	(100%)
	512	0.3%	(99.9%)
	1024	2.4%	(99.6%)
	2048	4.3%	(97.2%)
	4096	18.5%	(92.9%)
	8192	70.8%	(74.4%)
	16384	3.6%	(3.6%)
1557000	mean = 128578	max = 288040
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	2%	(99.2%)
	2048	3.9%	(97.2%)
	4096	22.4%	(93.3%)
	8192	67.7%	(70.9%)
	16384	3.2%	(3.2%)
1558000	mean = 127892	max = 293828
	512	0.9%	(100%)
	1024	2.6%	(99.1%)
	2048	4.9%	(96.5%)
	4096	20.3%	(91.6%)
	8192	68.6%	(71.3%)
	16384	2.7%	(2.7%)
1559000	mean = 128204	max = 290084
	512	0.7%	(100%)
	1024	2.5%	(99.3%)
	2048	5.9%	(96.8%)
	4096	20.5%	(90.9%)
	8192	66%	(70.4%)
	16384	4.4%	(4.4%)
1560000	mean = 127886	max = 305420
	256	0.1%	(100%)
	512	0.7%	(99.9%)
	1024	1.8%	(99.2%)
	2048	4.3%	(97.4%)
	4096	22.7%	(93.1%)
	8192	67.3%	(70.4%)
	16384	3.1%	(3.1%)
1561000	mean = 126621	max = 305140
	256	0.1%	(100%)
	512	0.5%	(99.9%)
	1024	3.3%	(99.4%)
	2048	6%	(96.1%)
	4096	22.3%	(90.1%)
	8192	63.6%	(67.8%)
	16384	4.2%	(4.2%)
1562000	mean = 125952	max = 315440
	256	0.1%	(100%)
	512	0.8%	(99.9%)
	1024	3.2%	(99.1%)
	2048	5.3%	(95.9%)
	4096	20.1%	(90.6%)
	8192	67.2%	(70.5%)
	16384	3.3%	(3.3%)
1563000	mean = 129736	max = 314112
	512	0.5%	(100%)
	1024	2.2%	(99.5%)
	2048	4.9%	(97.3%)
	4096	20.5%	(92.4%)
	8192	67.8%	(71.9%)
	16384	4.1%	(4.1%)
1564000	mean = 127877	max = 323436
	512	0.8%	(100%)
	1024	2.1%	(99.2%)
	2048	5.6%	(97.1%)
	4096	20.4%	(91.5%)
	8192	68.2%	(71.1%)
	16384	2.9%	(2.9%)
1565000	mean = 131212	max = 290484
	256	0.2%	(100%)
	512	0.7%	(99.8%)
	1024	1.5%	(99.1%)
	2048	3.7%	(97.6%)
	4096	20.8%	(93.9%)
	8192	69%	(73.1%)
	16384	4.1%	(4.1%)
1566000	mean = 126623	max = 338988
	512	0.9%	(100%)
	1024	1.9%	(99.1%)
	2048	4.7%	(97.2%)
	4096	24.1%	(92.5%)
	8192	65.2%	(68.4%)
	16384	3.2%	(3.2%)
1567000	mean = 127422	max = 299776
	256	0.2%	(100%)
	512	1.1%	(99.8%)
	1024	1.6%	(98.7%)
	2048	4.7%	(97.1%)
	4096	22.2%	(92.4%)
	8192	66.7%	(70.2%)
	16384	3.5%	(3.5%)
1568000	mean = 126976	max = 290148
	512	0.5%	(100%)
	1024	2.1%	(99.5%)
	2048	6.2%	(97.4%)
	4096	21.3%	(91.2%)
	8192	66.4%	(69.9%)
	16384	3.5%	(3.5%)
1569000	mean = 127228	max = 290124
	32	0.1%	(100%)
	512	0.6%	(99.9%)
	1024	2.9%	(99.3%)
	2048	5.2%	(96.4%)
	4096	21.6%	(91.2%)
	8192	65.6%	(69.6%)
	16384	4%	(4%)
1570000	mean = 127663	max = 291600
	64	0.1%	(100%)
	512	1%	(99.9%)
	1024	1.8%	(98.9%)
	2048	5.2%	(97.1%)
	4096	21%	(91.9%)
	8192	67.8%	(70.9%)
	16384	3.1%	(3.1%)
1571000	mean = 129658	max = 286420
